Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-03-28 00:00:00-04:00,36.26025390625,36.26025390625,36.26025390625,36.26025390625,200,0.0,0.0,0.0
2008-03-31 00:00:00-04:00,36.18788374176325,36.18788374176325,35.69572830200195,35.69572830200195,400,0.0,0.0,0.0
2008-04-01 00:00:00-04:00,36.36882860705035,36.65833282470703,36.303690296123435,36.65833282470703,600,0.0,0.0,0.0
2008-04-02 00:00:00-04:00,36.99848323448984,37.2011372152403,36.94782042953118,37.063621520996094,10700,0.0,0.0,0.0
2008-04-03 00:00:00-04:00,43.20831740701185,43.20831740701185,36.87544014604448,37.27350616455078,29100,0.0,0.0,0.0
2008-04-04 00:00:00-04:00,39.7704763821077,39.7704763821077,37.251800537109375,37.251800537109375,9900,0.0,0.0,0.0
2008-04-07 00:00:00-04:00,38.351910494715256,38.351910494715256,37.09257125109469,37.46892547607422,11300,0.0,0.0,0.0
2008-04-08 00:00:00-04:00,37.15048399905197,37.700538635253906,37.15048399905197,37.700538635253906,800,0.0,0.0,0.0
2008-04-09 00:00:00-04:00,37.14323379924241,37.14323379924241,36.93334346659471,36.99848175048828,4300,0.0,0.0,0.0
2008-04-10 00:00:00-04:00,37.27351036702955,37.27351036702955,36.79583053878192,36.99848175048828,6900,0.0,0.0,0.0
2008-04-11 00:00:00-04:00,36.7813618739573,36.7813618739573,36.41224670410156,36.41224670410156,600,0.0,0.0,0.0
2008-04-14 00:00:00-04:00,37.04915464987749,37.04915464987749,36.47738818090288,36.55699920654297,3900,0.0,0.0,0.0
2008-04-15 00:00:00-04:00,36.62214272681232,36.65833282470703,36.48462974192965,36.65833282470703,3100,0.0,0.0,0.0
2008-04-16 00:00:00-04:00,37.049146297148575,37.49063882421563,37.049146297148575,37.157711029052734,2900,0.0,0.0,0.0
2008-04-17 00:00:00-04:00,37.40379424275938,38.28677942785283,37.382082397524705,37.657108306884766,16400,0.0,0.0,0.0
2008-04-18 00:00:00-04:00,38.5617964046488,38.5617964046488,37.7801397871869,38.06964111328125,9700,0.0,0.0,0.0
2008-04-21 00:00:00-04:00,40.71859654175943,43.75114229381481,37.97555766072073,38.24334716796875,59100,0.0,0.0,0.0
2008-04-22 00:00:00-04:00,37.89595031738281,38.14202802441451,37.729486392172596,37.89595031738281,3600,0.0,0.0,0.0
2008-04-23 00:00:00-04:00,38.06965084685216,38.243353895653286,37.765673962595564,37.99003982543945,21500,0.0,0.0,0.0
2008-04-24 00:00:00-04:00,37.63539382446188,38.098598229785615,37.63539382446188,38.00450897216797,7100,0.0,0.0,0.0
2008-04-25 00:00:00-04:00,38.27230670250844,38.27230670250844,38.0479408288862,38.1565055847168,1700,0.0,0.0,0.0
2008-04-28 00:00:00-04:00,38.721037943568895,38.721037943568895,38.33020811292037,38.46772384643555,16100,0.0,0.0,0.0
2008-04-29 00:00:00-04:00,38.366386399091546,38.366386399091546,37.85251920270618,38.026222229003906,13600,0.0,0.0,0.0
2008-04-30 00:00:00-04:00,38.16373818233213,38.95987320442339,38.156501821084866,38.54009246826172,9700,0.0,0.0,0.0
2008-05-01 00:00:00-04:00,38.10583736482782,38.496664356382524,38.04793543368429,38.42428970336914,6300,0.0,0.0,0.0
2008-05-02 00:00:00-04:00,38.721033650172686,38.887497575676555,38.5907570544016,38.66313171386719,15400,0.0,0.0,0.0
2008-05-05 00:00:00-04:00,38.72827154409951,38.771697998046875,38.64866051990395,38.771697998046875,4500,0.0,0.0,0.0
2008-05-06 00:00:00-04:00,38.663127732341245,39.03224563598633,38.641415888920704,39.03224563598633,2200,0.0,0.0,0.0
2008-05-07 00:00:00-04:00,38.98881578596716,38.98881578596716,38.35914753347409,38.380859375,5300,0.0,0.0,0.0
2008-05-08 00:00:00-04:00,38.511138916015625,39.15528269950841,38.489427072815275,38.511138916015625,189500,0.0,0.0,0.0
2008-05-09 00:00:00-04:00,38.10583840126244,38.34467697143555,38.10583840126244,38.34467697143555,1000,0.0,0.0,0.0
2008-05-12 00:00:00-04:00,38.44600002794443,38.735504150390625,38.44600002794443,38.735504150390625,2700,0.0,0.0,0.0
2008-05-13 00:00:00-04:00,38.67760609311959,39.15528601032989,38.52561765603364,38.778934478759766,281400,0.0,0.0,0.0
2008-05-14 00:00:00-04:00,39.053967119029856,39.16253188476138,38.86579132080078,38.86579132080078,19400,0.0,0.0,0.0
2008-05-15 00:00:00-04:00,39.07566909363939,39.2783203125,39.07566909363939,39.2783203125,8400,0.0,0.0,0.0
2008-05-16 00:00:00-04:00,39.47373888544766,39.61125183105469,39.3506986617647,39.61125183105469,4400,0.0,0.0,0.0
2008-05-19 00:00:00-04:00,39.51714605425977,39.98035302876748,39.51714605425977,39.59675979614258,12300,0.0,0.0,0.0
2008-05-20 00:00:00-04:00,39.53888616453321,39.53888616453321,39.205955505371094,39.205955505371094,296200,0.0,0.0,0.0
2008-05-21 00:00:00-04:00,39.40860350650324,39.459266319731,38.9164480972197,38.93815994262695,12200,0.0,0.0,0.0
2008-05-22 00:00:00-04:00,39.082921024369384,39.18424667416735,38.82960689987449,38.996070861816406,11400,0.0,0.0,0.0
2008-05-23 00:00:00-04:00,38.99605609997469,39.01053158174002,37.707765832018985,38.388099670410156,13800,0.0,0.0,0.0
2008-05-27 00:00:00-04:00,39.517156775638426,39.517156775638426,38.16373107917816,38.684837341308594,4000,0.0,0.0,0.0
2008-05-28 00:00:00-04:00,38.525616243778536,38.68484379731714,38.438766105901166,38.67760467529297,4800,0.0,0.0,0.0
2008-05-29 00:00:00-04:00,38.677601560023206,39.74152601676312,38.561800465208485,38.91644287109375,246700,0.0,0.0,0.0
2008-05-30 00:00:00-04:00,39.33622459602575,39.33622459602575,38.86578381089641,38.87302017211914,43300,0.0,0.0,0.0
2008-06-02 00:00:00-04:00,38.8585475452307,38.916449482933444,38.4532450249769,38.5762825012207,45500,0.0,0.0,0.0
2008-06-03 00:00:00-04:00,38.57628608491089,38.916453098224736,38.12031794635013,38.48219680786133,18700,0.0,0.0,0.0
2008-06-04 00:00:00-04:00,38.19992015379727,38.39533501106526,38.08411906366614,38.09135818481445,2900,0.0,0.0,0.0
2008-06-05 00:00:00-04:00,38.25058710125059,38.90920639038086,38.25058710125059,38.90920639038086,15500,0.0,0.0,0.0
2008-06-06 00:00:00-04:00,38.605231153617865,38.605231153617865,37.881473541259766,37.881473541259766,9500,0.0,0.0,0.0
2008-06-09 00:00:00-04:00,37.8742415203424,37.990042641153906,37.635400155653144,37.64987564086914,4300,0.0,0.0,0.0
2008-06-10 00:00:00-04:00,37.497895096567945,37.497895096567945,37.20839085301843,37.280765533447266,7200,0.0,0.0,0.0
2008-06-11 00:00:00-04:00,37.31694264562702,37.31694264562702,36.83202362060547,36.83202362060547,1900,0.0,0.0,0.0
2008-06-12 00:00:00-04:00,36.7524074476502,37.09981073979339,36.737931965363074,36.85373306274414,13800,0.0,0.0,0.0
2008-06-13 00:00:00-04:00,36.8537426144546,37.121534964798634,36.8537426144546,37.107059478759766,3900,0.0,0.0,0.0
2008-06-16 00:00:00-04:00,37.14323238651702,37.4037855121813,37.14323238651702,37.35312271118164,3300,0.0,0.0,0.0
2008-06-17 00:00:00-04:00,37.27351539149071,37.47616663051441,37.27351539149071,37.345890045166016,9400,0.0,0.0,0.0
2008-06-18 00:00:00-04:00,37.27351699826287,37.27351699826287,37.0057274550212,37.078102111816406,9800,0.0,0.0,0.0
2008-06-19 00:00:00-04:00,37.00572970964499,37.00572970964499,36.5859489440918,36.5859489440918,76300,0.0,0.0,0.0
2008-06-20 00:00:00-04:00,36.701759530256595,37.26629252482561,36.274742292748385,36.32540512084961,35700,0.0,0.0,0.0
2008-06-23 00:00:00-04:00,36.238542557214046,36.44843292236328,36.18787974644232,36.44843292236328,11300,0.0,0.0,0.0
2008-06-24 00:00:00-04:00,36.1878811063081,36.52804807220059,35.999705339358435,36.08655548095703,49500,0.0,0.0,0.0
2008-06-25 00:00:00-04:00,36.30368722124172,36.542528594716416,36.30368722124172,36.47739028930664,1800,0.0,0.0,0.0
2008-06-26 00:00:00-04:00,36.35435247043534,36.35435247043534,35.56545639038086,35.56545639038086,22000,0.0,0.0,0.0
2008-06-27 00:00:00-04:00,35.616105420989435,35.71743102784494,35.39174236607102,35.63058090209961,5500,0.0,0.0,0.0
2008-06-30 00:00:00-04:00,35.76087200488173,36.086563559936856,35.76087200488173,35.76810836791992,61200,0.0,0.0,0.0
2008-07-01 00:00:00-04:00,35.32660859709424,35.666772783459216,35.029868098694635,35.493072509765625,40100,0.0,0.0,0.0
2008-07-02 00:00:00-04:00,35.67401654778736,35.67401654778736,34.87064508488967,34.93578338623047,8100,0.0,0.0,0.0
2008-07-03 00:00:00-04:00,35.02986839861046,35.02986839861046,34.70417693150142,34.7910270690918,5600,0.0,0.0,0.0
2008-07-07 00:00:00-04:00,34.02384230940822,36.694509522136656,34.016605948477554,34.92853927612305,14900,0.0,0.0,0.0
2008-07-08 00:00:00-04:00,34.55942376110926,34.827213287353516,34.197544978270415,34.827213287353516,3100,0.0,0.0,0.0
2008-07-09 00:00:00-04:00,35.05880884114058,35.39897571601428,34.52322989018571,34.74759292602539,113700,0.0,0.0,0.0
2008-07-10 00:00:00-04:00,34.63180160522461,34.863403826714304,34.42191399012951,34.63180160522461,31000,0.0,0.0,0.0
2008-07-11 00:00:00-04:00,34.44362875086249,34.63180453640617,34.060038056725475,34.37849044799805,539500,0.0,0.0,0.0
2008-07-14 00:00:00-04:00,34.617324868081376,34.689699518561,34.1251695142553,34.240970611572266,1231200,0.0,0.0,0.0
2008-07-15 00:00:00-04:00,34.01661006542344,34.031085549952735,33.4014171579685,33.88633346557617,22700,0.0,0.0,0.0
2008-07-16 00:00:00-04:00,33.69816493100753,34.26993150775985,33.60407564180345,34.212032318115234,640000,0.0,0.0,0.0
2008-07-17 00:00:00-04:00,34.76207814237809,34.83445556204646,34.50876407582943,34.667991638183594,123400,0.0,0.0,0.0
2008-07-18 00:00:00-04:00,36.62937174476651,36.62937174476651,34.40019706221991,34.696937561035156,6000,0.0,0.0,0.0
2008-07-21 00:00:00-04:00,35.57268408188049,35.57268408188049,34.84168742269964,34.84892654418945,306900,0.0,0.0,0.0
2008-07-22 00:00:00-04:00,34.74037193178627,34.885124033685386,34.6028589534863,34.8344612121582,17800,0.0,0.0,0.0
2008-07-23 00:00:00-04:00,35.18185223019676,35.44964172995925,35.18185223019676,35.30488967895508,4100,0.0,0.0,0.0
2008-07-24 00:00:00-04:00,35.326609402912645,35.326609402912645,34.559425354003906,34.559425354003906,13200,0.0,0.0,0.0
2008-07-25 00:00:00-04:00,34.559429049949436,34.747604831020276,34.523241718310786,34.55219268798828,25500,0.0,0.0,0.0
2008-07-28 00:00:00-04:00,34.51599890562809,34.660750977624936,34.139644622802734,34.139644622802734,43900,0.0,0.0,0.0
2008-07-29 00:00:00-04:00,34.11069374279343,34.57389812813434,34.11069374279343,34.52323532104492,15700,0.0,0.0,0.0
2008-07-30 00:00:00-04:00,34.70417545533894,34.91406580976097,34.5087605833856,34.725887298583984,39500,0.0,0.0,0.0
2008-07-31 00:00:00-04:00,34.762071720572635,34.97196205746222,34.639034271240234,34.639034271240234,9300,0.0,0.0,0.0
2008-08-01 00:00:00-04:00,34.59562449807099,34.59562449807099,34.21203372305745,34.23374557495117,13900,0.0,0.0,0.0
2008-08-04 00:00:00-04:00,34.06003651901132,34.110699334405666,33.79948331931678,33.88633346557617,15600,0.0,0.0,0.0
2008-08-05 00:00:00-04:00,34.24820380240554,34.46533049466415,34.081739912976744,34.43638229370117,30300,0.0,0.0,0.0
2008-08-06 00:00:00-04:00,34.58837472635621,34.827213287353516,34.48704910890789,34.827213287353516,8200,0.0,0.0,0.0
2008-08-07 00:00:00-04:00,34.682465325860925,34.682465325860925,34.11069887961707,34.16136169433594,41900,0.0,0.0,0.0
2008-08-08 00:00:00-04:00,33.95871145059128,34.588382665113095,33.95871145059128,34.54495620727539,43800,0.0,0.0,0.0
2008-08-11 00:00:00-04:00,34.58837902520978,34.63904184023062,34.58837902520978,34.59561538696289,5300,0.0,0.0,0.0
2008-08-12 00:00:00-04:00,34.58837297642711,34.62456030069697,34.284393378545396,34.32781982421875,76400,0.0,0.0,0.0
2008-08-13 00:00:00-04:00,34.12517436395337,34.262687323773676,33.85738204510639,34.16136169433594,8200,0.0,0.0,0.0
2008-08-14 00:00:00-04:00,34.01661597765382,34.23374276149803,34.01661597765382,34.1903190612793,2600,0.0,0.0,0.0
2008-08-15 00:00:00-04:00,34.11068970252906,34.15411338293897,33.951462178584464,34.05278778076172,21500,0.0,0.0,0.0
2008-08-18 00:00:00-04:00,34.12517439611732,34.12517439611732,33.633018971884724,33.741580963134766,4500,0.0,0.0,0.0
2008-08-19 00:00:00-04:00,33.38694617002465,33.4303698685445,33.22771857967387,33.321807861328125,28500,0.0,0.0,0.0
2008-08-20 00:00:00-04:00,33.423126466920515,33.67644052466138,33.32903720508127,33.517215728759766,7900,0.0,0.0,0.0
2008-08-21 00:00:00-04:00,33.6113060039114,33.92252203032029,33.56064318667428,33.857383728027344,76600,0.0,0.0,0.0
2008-08-22 00:00:00-04:00,33.85738156608699,34.06003558301162,33.85738156608699,33.973182678222656,7900,0.0,0.0,0.0
2008-08-25 00:00:00-04:00,33.86460963177859,33.86460963177859,33.31455245804125,33.401405334472656,40700,0.0,0.0,0.0
2008-08-26 00:00:00-04:00,33.343507914501515,33.56063461303711,33.343507914501515,33.56063461303711,5800,0.0,0.0,0.0
2008-08-27 00:00:00-04:00,33.67644781230087,34.56666952904216,33.56064668071461,33.79948806762695,21700,0.0,0.0,0.0
2008-08-28 00:00:00-04:00,33.9659470936283,34.219261169433594,33.9659470936283,34.219261169433594,13600,0.0,0.0,0.0
2008-08-29 00:00:00-04:00,34.32782526067188,34.34230074485546,34.03832109883288,34.060035705566406,25100,0.0,0.0,0.0
2008-09-02 00:00:00-04:00,33.98765825050853,34.09622300131818,33.48826647080001,33.59682846069336,17600,0.0,0.0,0.0
2008-09-03 00:00:00-04:00,33.531697815651775,33.56064602729716,33.09744150997059,33.133628845214844,26700,0.0,0.0,0.0
2008-09-04 00:00:00-04:00,33.42312757595889,33.42312757595889,32.257877349853516,32.257877349853516,370800,0.0,0.0,0.0
2008-09-05 00:00:00-04:00,32.17103306955526,32.22169589201636,31.570312801921094,32.13484573364258,51600,0.0,0.0,0.0
2008-09-08 00:00:00-04:00,33.148098265813125,33.31456218620927,32.344726870180594,32.482242584228516,28200,0.0,0.0,0.0
2008-09-09 00:00:00-04:00,32.49672481850788,32.605286826927106,31.548601150512695,31.548601150512695,9900,0.0,0.0,0.0
