Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-08-15 00:00:00-04:00,37.29550552368164,37.29550552368164,37.29550552368164,37.29550552368164,100,0.0,0.0,0.0
2008-08-18 00:00:00-04:00,37.02767275398234,37.02767275398234,36.454811096191406,36.454811096191406,25600,0.0,0.0,0.0
2008-08-19 00:00:00-04:00,35.96377944946289,35.96377944946289,35.96377944946289,35.96377944946289,100,0.0,0.0,0.0
2008-08-20 00:00:00-04:00,36.491995326806375,36.491995326806375,36.46967697143555,36.46967697143555,4000,0.0,0.0,0.0
2008-08-21 00:00:00-04:00,36.46967697143555,36.46967697143555,36.46967697143555,36.46967697143555,0,0.0,0.0,0.0
2008-08-22 00:00:00-04:00,36.64079904265206,36.64079904265206,36.57384112377326,36.61848068237305,3600,0.0,0.0,0.0
2008-08-25 00:00:00-04:00,36.59615105757193,36.59615105757193,35.93401336669922,35.93401336669922,17000,0.0,0.0,0.0
2008-08-26 00:00:00-04:00,36.395288741330475,36.395288741330475,36.120018535607564,36.27625274658203,5000,0.0,0.0,0.0
2008-08-27 00:00:00-04:00,37.02766509975503,37.02766509975503,36.93838882446289,36.93838882446289,1500,0.0,0.0,0.0
2008-08-28 00:00:00-04:00,36.90862180462616,36.9532585144043,36.90862180462616,36.9532585144043,6000,0.0,0.0,0.0
2008-08-29 00:00:00-04:00,36.74494646339379,36.74494646339379,36.70030975341797,36.70030975341797,400,0.0,0.0,0.0
2008-09-02 00:00:00-04:00,36.454811096191406,36.454811096191406,36.454811096191406,36.454811096191406,100,0.0,0.0,0.0
2008-09-03 00:00:00-04:00,35.130527617848394,35.2272423993686,35.0412485053106,35.093326568603516,3900,0.0,0.0,0.0
2008-09-04 00:00:00-04:00,34.75109689095961,34.75109689095961,34.14847851819477,34.193115234375,2600,0.0,0.0,0.0
2008-09-05 00:00:00-04:00,33.65002720403699,34.2228889465332,33.538432529863,34.2228889465332,6100,0.0,0.0,0.0
2008-09-08 00:00:00-04:00,34.87756826645377,35.13795852661133,34.69157441261524,35.13795852661133,3800,0.0,0.0,0.0
2008-09-09 00:00:00-04:00,34.87013251770699,34.87013251770699,34.13359832763672,34.13359832763672,11400,0.0,0.0,0.0
2008-09-10 00:00:00-04:00,34.13359832763672,34.13359832763672,34.13359832763672,34.13359832763672,0,0.0,0.0,0.0
2008-09-11 00:00:00-04:00,32.853963792834676,33.218513101222406,32.7200479520426,33.06971740722656,3300,0.0,0.0,0.0
2008-09-12 00:00:00-04:00,32.816757678359934,32.824196184150125,32.57868576049805,32.57868576049805,1600,0.0,0.0,0.0
2008-09-15 00:00:00-04:00,32.214137133701776,32.214137133701776,31.507359872877732,31.566879272460938,6200,0.0,0.0,0.0
2008-09-16 00:00:00-04:00,31.21720836060136,31.246968058930193,30.502992628955663,30.934499740600586,3800,0.0,0.0,0.0
2008-09-17 00:00:00-04:00,29.96733712878437,29.98221698178084,29.945018768310547,29.945018768310547,1700,0.0,0.0,0.0
2008-09-18 00:00:00-04:00,30.808030540586618,32.109987885302615,30.517880500708024,32.09510803222656,4500,0.0,0.0,0.0
