Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-21 00:00:00-04:00,8.263230323791504,8.263230323791504,8.263230323791504,8.263230323791504,0,0.0,0.0
2015-05-22 00:00:00-04:00,8.246702075623475,8.256617546081543,8.216954403380697,8.256617546081543,1279800,0.0,0.0
2015-05-26 00:00:00-04:00,8.256619588228205,8.263230323791504,8.23017727640945,8.263230323791504,68600,0.0,0.0
2015-05-27 00:00:00-04:00,8.263230310008742,8.263230310008742,8.240093366010228,8.2467041015625,58800,0.0,0.0
2015-05-28 00:00:00-04:00,8.246698195819501,8.253308296203613,8.230171368774245,8.253308296203613,34500,0.0,0.0
2015-05-29 00:00:00-04:00,8.2467041015625,8.250008838904195,8.233482630457955,8.2467041015625,13800,0.0,0.0
2015-06-01 00:00:00-04:00,8.246702075623475,8.259922913045662,8.246702075623475,8.256617546081543,13600,0.0,0.0
2015-06-02 00:00:00-04:00,8.259594594585323,8.259594594585323,8.24439040716265,8.2467041015625,17400,0.0,0.0
2015-06-03 00:00:00-04:00,8.24670567504183,8.24670567504183,8.230178833007812,8.230178833007812,13900,0.0,0.0
2015-06-04 00:00:00-04:00,8.230178833007812,8.243400306635028,8.230178833007812,8.230178833007812,84200,0.0,0.0
2015-06-05 00:00:00-04:00,8.230178833007812,8.23678956982142,8.230178833007812,8.230178833007812,63400,0.0,0.0
2015-06-08 00:00:00-04:00,8.259926585222795,8.259926585222795,8.233484268188477,8.233484268188477,9100,0.0,0.0
2015-06-09 00:00:00-04:00,8.230178833007812,8.243400306635028,8.230178833007812,8.230178833007812,22600,0.0,0.0
2015-06-10 00:00:00-04:00,8.243398666381836,8.246704034130945,8.233482563134508,8.243398666381836,18800,0.0,0.0
2015-06-11 00:00:00-04:00,8.24670567504183,8.24670567504183,8.230178833007812,8.230178833007812,9800,0.0,0.0
2015-06-12 00:00:00-04:00,8.230174201903798,8.243395668091319,8.230174201903798,8.236784934997559,6900,0.0,0.0
2015-06-15 00:00:00-04:00,8.233484268188477,8.24439204706285,8.233484268188477,8.233484268188477,7200,0.0,0.0
2015-06-16 00:00:00-04:00,8.236789636622088,8.259926585222795,8.233484268188477,8.233484268188477,30600,0.0,0.0
2015-06-17 00:00:00-04:00,8.24670574192292,8.24670574192292,8.233484268188477,8.233484268188477,13100,0.0,0.0
2015-06-18 00:00:00-04:00,8.233484268188477,8.240095005055698,8.230178899754867,8.233484268188477,17100,0.0,0.0
2015-06-19 00:00:00-04:00,8.246703012205877,8.246703012205877,8.233481542847834,8.240092277526855,1800,0.0,0.0
2015-06-22 00:00:00-04:00,8.24009030154444,8.42518641513028,8.230174201903798,8.236784934997559,115600,0.0,0.0
2015-06-23 00:00:00-04:00,8.233482630457955,8.59375952240909,8.233482630457955,8.2467041015625,202600,0.0,0.0
2015-06-24 00:00:00-04:00,8.250010413014074,8.312811151874225,8.230178833007812,8.230178833007812,75800,0.0,0.0
