Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,5.689785795620549,5.722299336478817,5.397168212436534,5.592247009277344,58480,0.0,0.0
2000-01-04 00:00:00-05:00,5.46219345257641,5.527219295501709,5.46219345257641,5.527219295501709,7279,0.0,0.0
2000-01-05 00:00:00-05:00,5.46219345257641,5.527219295501709,5.46219345257641,5.527219295501709,8636,0.0,0.0
2000-01-06 00:00:00-05:00,5.55973282904142,5.72229804843173,5.527219295501709,5.527219295501709,1604,0.0,0.0
2000-01-07 00:00:00-05:00,5.65727286683948,5.722299336478817,5.527220539638007,5.592247009277344,13078,0.0,0.0
2000-01-10 00:00:00-05:00,5.722298586211744,5.722298586211744,5.462193965911865,5.462193965911865,1974,0.0,0.0
2000-01-11 00:00:00-05:00,5.527221501022249,5.787326812744141,5.462195632149756,5.787326812744141,21344,0.0,0.0
2000-01-12 00:00:00-05:00,5.72230100833898,5.72230100833898,5.592248643140664,5.624761581420898,30104,0.0,0.0
2000-01-13 00:00:00-05:00,5.592248643140664,5.624761581420898,5.592248643140664,5.624761581420898,22824,0.0,0.0
2000-01-14 00:00:00-05:00,5.527219593934167,5.624758975665645,5.299628519330181,5.429680824279785,7403,0.0,0.0
2000-01-18 00:00:00-05:00,5.429685057992136,5.462198006561728,5.332146212283358,5.397171497344971,22331,0.0,0.0
2000-01-19 00:00:00-05:00,5.397167591056391,5.397167591056391,5.202089428752283,5.332142353057861,13448,0.0,0.0
2000-01-20 00:00:00-05:00,5.137063931981684,5.202089786529541,5.007011610808799,5.202089786529541,21961,0.0,0.0
2000-01-21 00:00:00-05:00,5.2020876514787435,5.267114091415496,5.137061823618912,5.169574737548828,274387,0.0,0.0
2000-01-24 00:00:00-05:00,5.332142353057861,5.332142353057861,5.202089428752283,5.332142353057861,8760,0.0,0.0
2000-01-25 00:00:00-05:00,5.202089786529541,5.267116253154569,5.202089786529541,5.202089786529541,5182,0.0,0.0
2000-01-26 00:00:00-05:00,5.202089786529541,5.202089786529541,5.202089786529541,5.202089786529541,247,0.0,0.0
2000-01-27 00:00:00-05:00,5.202089786529541,5.202089786529541,5.202089786529541,5.202089786529541,3084,0.0,0.0
2000-01-28 00:00:00-05:00,5.202089786529541,5.202089786529541,5.202089786529541,5.202089786529541,617,0.0,0.0
2000-01-31 00:00:00-05:00,5.234603479361827,5.299629955496947,5.202090547332897,5.267117023468018,98577,0.0,0.0
2000-02-01 00:00:00-05:00,5.397167591056391,5.46219405320918,5.267115890905073,5.332142353057861,6416,0.0,0.0
2000-02-02 00:00:00-05:00,5.267115806725515,5.462193965911865,5.267115806725515,5.462193965911865,247,0.0,0.0
2000-02-03 00:00:00-05:00,5.267115890905073,5.332142353057861,5.267115890905073,5.332142353057861,3948,0.0,0.0
2000-02-04 00:00:00-05:00,5.332143499603138,5.332143499603138,5.267117023468018,5.267117023468018,21714,0.0,0.0
2000-02-07 00:00:00-05:00,5.462193965911865,5.462193965911865,5.462193965911865,5.462193965911865,3701,0.0,0.0
2000-02-08 00:00:00-05:00,5.46219405320918,5.5272199032848395,5.332142353057861,5.332142353057861,1234,0.0,0.0
2000-02-09 00:00:00-05:00,5.332142353057861,5.332142353057861,5.332142353057861,5.332142353057861,3578,0.0,0.0
2000-02-10 00:00:00-05:00,5.332143499603138,5.397168751583736,5.267117023468018,5.267117023468018,7403,0.0,0.0
2000-02-11 00:00:00-05:00,5.397171497344971,5.397171497344971,5.397171497344971,5.397171497344971,617,0.0,0.0
2000-02-14 00:00:00-05:00,5.267117023468018,5.267117023468018,5.267117023468018,5.267117023468018,247,0.0,0.0
2000-02-15 00:00:00-05:00,5.267117023468018,5.332143499603138,5.267117023468018,5.267117023468018,31584,0.0,0.0
